annotator,text,is_abuse,sexual_score,created_at,aspects_anno,username
kiran,"घरको फ्रिजमा कुकुर , बिराला र सर्प फेला परेपछि अमेरिकी पुरुष पक्राउ १ घण्टा पहिले |",0.0,,2022-04-16 11:58:28,[],Balendr03537248
kiran,हैट मेरो घर भाँड्ने भयाै यार |,1.0,1.0,2019-07-08 21:03:03,"[(9, 19, 'profanity')]",SuniShubham
kiran,ज्यान मार्ने पर्चन्ड अजई मान्छे मार्ने कुरा गरछ ।,1.0,1.0,,,
kiran,यो केटी लाई गत्तिलो रागा लगैदिनु ठिक हुन्छ। ।,1.0,1.0,,,
kiran,गोलि किन हान्यो तिर्थ लाइ प्रहरी ले त चोर होश प्रबक्ता ।,1.0,1.0,,,
kiran,यौटा पुरुष गतिलो नहुदा कति धेरै मानिसलाइ दुख दिने रैछ |,0.0,,,[],
kiran,होइन तिमी खान्चौ के र येस्तो कुकुर दिमाग चलाउचौ |,1.0,1.0,2022-04-18 17:10:19,"[(29, 34, 'profanity')]",SurajPo47571744
kiran,बलात्कार र यौन हिंसामा धेरै मुद्दाहरूमा पीडितलाई बयान फेर्ने गरेका छन् । यस्ता मुद्दाहरूमा पीडितलाई साथ र सहयोग दिनुको साटोमा हाम्रो सामाजिक संरचनाले उनको नैतिकतामाथि प्रश्न गर्दै पीडित नै दोषी ठहर्याउने गर्दछ ।,0.0,,,,
kiran,लास्ट मा यो सोम पान्डे गधा बोले को सुन्नैमन थीयन झन तेही खाते बोल्यो ।,1.0,1.0,,"[(23, 26, 'profanity'), (57, 61, 'profanity')]",
kiran,पाँचवटा खुर्सानी राख्दा पनि पिरोको प छैन यार। ज्या खुर्सानीकै बेइज्जत !,0.0,,,,
kiran,कति साढे हाेर मान्छे पनि गधा |,1.0,1.0,,[],
kiran,हजुरले त ताल्चा नै झुन्ड्याउनु भएछ त |,0.0,,2022-04-15 13:02:35,[],rockcchya
kiran,का काम गरे को छ तेरो सरकार ले साला पुर्ती लाउछस ।,1.0,1.0,,"[(30, 34, 'profanity')]",
kiran,त मा चिक्ने कुकुर भुक जति सक्छ्स भुक ।,1.0,1.0,,,
kiran,आचार संहिता आयो र त्यसैको पेटबोली भित्र खर्च संहिता पनि पर्यो । अब बोली संहिता पनि ल्याउने कि ? स्कुले बच्चाहरू छाडा गालीमा उत्रिएका हुन् कि राजनीतिमा खारिएका देश हाँक्ने नेताले बोल्दैहुन् नछुट्टिने भइसक्यो ! लाजको पसारो !,1.0,1.0,2022-04-13 08:30:01,[],BabuLalBhandar2
kiran,हाम्रो देश का नेता सभासद हरु भासण मात्र गर्छन तेही हो |,0.0,,,[],
kiran,हैन सबैले काठमाडौं मेजरको दाबी गरिरहेका छन् त कतै . . . .,0.0,,,[],
kiran,तिमी हरु सबै चोर लाई चाक बाट गोलि हानी मुख बाट निकाल्नु पर्छ अब त्यो बेला पनि छिट्टै आउदै छ होस गर चोर हो ।,1.0,1.0,,,
kiran,"थाहा छ नि , देउवाको जिब्रोमा करेन्ट लगाकोरे पञ्चायत कालमा किन ? कुकुर बनाउन किन कि कुकुरको जिब्रोमा पशिना आउदैन। ।",1.0,1.0,,,
kiran,हुँदाहुँदै Ex ले गरेर अब त हजुर पनि गर्नु रे भन्छे मलाइ भएर रमाएको त देख्नेै सक्दिन |,0.0,,,,
kiran,टिपर आतङ्क अलि बेसी नै हुदै छ हाम्रो देशमा |,0.0,,,[],
kiran,तिमी कुकुरको छोरो हौ ।,1.0,1.0,,"[(5, 20, 'profanity')]",
kiran,तिमी हरु जस्तो भारतीय दलाल कुकुर हरु लाई भारत को बम्बै को कोठामा सडाउनु पर्ने भारतीय भतुवा हो |,1.0,1.0,2022-04-20 12:05:56,"[(22, 32, 'profanity'), (85, 90, 'profanity')]",SS14186584
