id	sentences
non_ipv_776	This is the power of common man
non_ipv_777	राम्रो महसुस भयो कुनै पनि क्षेत्रहरूमा कुनै पिचिंग छैन राम्रो पैसामा पाए हजुर पनि आफुलाइ एक जोडा किन्नुहोस्
non_ipv_778	सेनालाई यो मात्र होइन राष्ट्रका हरेक अायोजनाका काम दिदा उत्तम हुन्छ
non_ipv_779	पाठकसँग पढ्न मन पराउँछु
non_ipv_780	म पुस्तकहरू आदेश र पाठकसँग पढ्न मन पराउँछु
non_ipv_781	अती सुन्दर
non_ipv_782	देश आफै बन्छ
non_ipv_783	यो फेसबुक ग्रुपमा जोइन गर्नुहोस दलाल र ठग मेनपावर बाट बच्नुहोस
non_ipv_784	छोरो लाई यो पनि थाह छ कि उस्ले तिम्रै पसिनामा पौडि खेलेर आफ्नो भोलिको सुनदर भबिस्यको परिकल्पना गरिरहेको छ
non_ipv_785	खेल खेल्न मन पर्छ
non_ipv_786	सहि हो
non_ipv_787	balla yeuta gatilo kam garexaa
non_ipv_788	म तिमीलाई मन पराउछु
non_ipv_789	धन्यवाद सब्दको अपहेलना नगर्दा हुन्छ
non_ipv_790	टमाटर मँहगो भयो भनेर फेसबूकमा गफ चुट्नुको साटो
non_ipv_791	gatilo kam garexaa
non_ipv_792	जन्मदिनको सुभकामना आलु अर्जुन
non_ipv_793	My world is better with you in it.
non_ipv_794	बृद्दा भत्ता
non_ipv_795	legendary band
non_ipv_796	अग्रिम ईद मुबारक
non_ipv_797	पहिला खाल्डाखुल्डी टाल्न भन रुटिने तेस्ता बुमरबाट होइन हेलिपम्प बाट सफा गरौला
non_ipv_798	वाह शितल पोस्ट
non_ipv_799	my Respect
non_ipv_800	film herda first time faida vayo
non_ipv_801	डक मा भन्दा पहिले नेताको दिमाख मा ब्रुमर लगाएर सफा गरिदिए देश चाडै बिकास हुन्थ्यो क
non_ipv_802	उत्कृष्ट
non_ipv_803	सराहनीय कुरा
non_ipv_804	बाहुन बाजे ले बेलायत गएर पनि राजनीति गर्न छडेन रहेछ नि त  ल बधाई बाजे लाई
non_ipv_805	फोटो झाक़ासको छ
non_ipv_806	लाभ को कामना
non_ipv_807	हरेक कुरामा सकारात्मक र नकारात्मक कुरा हुन्छ
non_ipv_808	राम्रो-नराम्रो भन्दा पनि हुने तथ्य यहि नै हो
non_ipv_809	दराजमा डिग्री पिएच डी काे सर्टिफिकेट छ
non_ipv_810	गाडीको पछाडी बसेकाहरु को झन ठूलो गल्ती छ
non_ipv_811	timi sarai ramro
non_ipv_812	एकदमै महान कार्य
non_ipv_813	yeuta gatilo kam
non_ipv_814	हाम्रो देश को मान्छे बिदेस मा गएर मेयर बनयो भने हामी धेरै गर्भ गर्छौ।
non_ipv_815	वाह
non_ipv_816	व्यक्तिको लागि उत्कृष्ट
